File,Subject,Scenario,Frame,Label,Detection Score,Landmarks
subject1_scenario1_frame469_blue.jpg,subject1,scenario1,469,blue,0.955078125,"{'Nose': array([531, 547, -86]), 'LeftEyeInner': array([548, 528, -70]), 'LeftEye': array([559, 528, -70]), 'LeftEyeOuter': array([571, 528, -70]), 'RightEyeInner': array([513, 529, -68]), 'RightEye': array([501, 531, -68]), 'RightEyeOuter': array([488, 533, -68]), 'LeftEar': array([589, 561,  -5]), 'RightEar': array([469, 569,   4]), 'MouthLeft': array([555, 589, -63]), 'MouthRight': array([508, 591, -60]), 'LeftShoulder': array([695, 742,  10]), 'RightShoulder': array([368, 750,  10]), 'LeftElbow': array([902, 616,  -7]), 'RightElbow': array([140, 587,  11]), 'LeftWrist': array([1001,  422,  -31]), 'RightWrist': array([  7, 426, -22]), 'LeftPinky': array([1031,  372,  -43]), 'RightPinky': array([-36, 394, -39]), 'LeftIndex': array([1021,  370,  -53]), 'RightIndex': array([-15, 389, -54]), 'LeftThumb': array([1003,  392,  -40]), 'RightThumb': array([  2, 404, -34]), 'LeftHip': array([ 666, 1314,    0]), 'RightHip': array([ 462, 1322,    0]), 'LeftKnee': array([ 714, 1686,  -28]), 'RightKnee': array([ 419, 1697,   -5]), 'LeftAnkle': array([ 689, 2000,  131]), 'RightAnkle': array([ 426, 2012,  137]), 'LeftHeel': array([ 661, 2038,  142]), 'RightHeel': array([ 451, 2052,  147]), 'LeftFootIndex': array([ 730, 2137,   58]), 'RightFootIndex': array([ 397, 2148,   52])}"
subject1_scenario1_frame470_blue.jpg,subject1,scenario1,470,blue,0.96533203125,"{'Nose': array([530, 535, -18]), 'LeftEyeInner': array([548, 518,   0]), 'LeftEye': array([559, 519,   0]), 'LeftEyeOuter': array([570, 520,   0]), 'RightEyeInner': array([513, 519,   1]), 'RightEye': array([501, 521,   1]), 'RightEyeOuter': array([489, 522,   1]), 'LeftEar': array([589, 556,  64]), 'RightEar': array([469, 559,  74]), 'MouthLeft': array([553, 577,   3]), 'MouthRight': array([507, 578,   6]), 'LeftShoulder': array([694, 737,  60]), 'RightShoulder': array([364, 738,  73]), 'LeftElbow': array([888, 614,  38]), 'RightElbow': array([151, 569,  80]), 'LeftWrist': array([998, 388,  30]), 'RightWrist': array([  6, 389,  63]), 'LeftPinky': array([1029,  327,   23]), 'RightPinky': array([-51, 351,  50]), 'LeftIndex': array([1020,  326,   15]), 'RightIndex': array([-42, 349,  36]), 'LeftThumb': array([1002,  351,   23]), 'RightThumb': array([-21, 364,  51]), 'LeftHip': array([ 664, 1295,    0]), 'RightHip': array([ 455, 1303,    0]), 'LeftKnee': array([ 712, 1679,  -45]), 'RightKnee': array([ 418, 1693,  -19]), 'LeftAnkle': array([ 686, 1998,  106]), 'RightAnkle': array([ 425, 2013,  108]), 'LeftHeel': array([ 658, 2037,  118]), 'RightHeel': array([ 447, 2055,  117]), 'LeftFootIndex': array([ 729, 2132,   37]), 'RightFootIndex': array([ 398, 2145,   20])}"
subject1_scenario1_frame471_blue.jpg,subject1,scenario1,471,blue,0.94921875,"{'Nose': array([520, 528, 113]), 'LeftEyeInner': array([537, 517, 134]), 'LeftEye': array([548, 517, 134]), 'LeftEyeOuter': array([559, 517, 134]), 'RightEyeInner': array([501, 520, 141]), 'RightEye': array([490, 522, 141]), 'RightEyeOuter': array([478, 524, 141]), 'LeftEar': array([584, 556, 193]), 'RightEar': array([462, 559, 224]), 'MouthLeft': array([547, 570, 129]), 'MouthRight': array([501, 574, 138]), 'LeftShoulder': array([695, 734, 159]), 'RightShoulder': array([364, 740, 206]), 'LeftElbow': array([873, 567, 154]), 'RightElbow': array([152, 564, 233]), 'LeftWrist': array([981, 323, 203]), 'RightWrist': array([ -5, 345, 251]), 'LeftPinky': array([1011,  265,  209]), 'RightPinky': array([-59, 302, 246]), 'LeftIndex': array([1008,  264,  202]), 'RightIndex': array([-54, 292, 234]), 'LeftThumb': array([991, 286, 198]), 'RightThumb': array([-34, 307, 241]), 'LeftHip': array([ 665, 1279,   -6]), 'RightHip': array([ 451, 1286,    6]), 'LeftKnee': array([ 712, 1678,  -69]), 'RightKnee': array([ 430, 1690,  -40]), 'LeftAnkle': array([ 672, 2009,   80]), 'RightAnkle': array([ 431, 2027,   90]), 'LeftHeel': array([ 645, 2042,   92]), 'RightHeel': array([ 451, 2070,   99]), 'LeftFootIndex': array([ 711, 2152,   12]), 'RightFootIndex': array([ 413, 2155,    7])}"
subject1_scenario1_frame472_blue.jpg,subject1,scenario1,472,blue,0.9990234375,"{'Nose': array([517, 526, 197]), 'LeftEyeInner': array([537, 518, 221]), 'LeftEye': array([548, 519, 221]), 'LeftEyeOuter': array([559, 519, 221]), 'RightEyeInner': array([501, 521, 229]), 'RightEye': array([490, 523, 229]), 'RightEyeOuter': array([477, 525, 230]), 'LeftEar': array([585, 561, 279]), 'RightEar': array([462, 569, 316]), 'MouthLeft': array([544, 569, 211]), 'MouthRight': array([499, 572, 222]), 'LeftShoulder': array([696, 733, 228]), 'RightShoulder': array([363, 761, 291]), 'LeftElbow': array([850, 541, 262]), 'RightElbow': array([163, 561, 345]), 'LeftWrist': array([967, 315, 368]), 'RightWrist': array([ -3, 328, 404]), 'LeftPinky': array([1004,  263,  388]), 'RightPinky': array([-52, 280, 408]), 'LeftIndex': array([1000,  266,  376]), 'RightIndex': array([-50, 267, 399]), 'LeftThumb': array([981, 284, 364]), 'RightThumb': array([-31, 281, 396]), 'LeftHip': array([ 666, 1274,  -12]), 'RightHip': array([ 446, 1285,   12]), 'LeftKnee': array([ 695, 1682,  -87]), 'RightKnee': array([ 435, 1700,  -52]), 'LeftAnkle': array([ 659, 2030,   55]), 'RightAnkle': array([ 436, 2059,   80]), 'LeftHeel': array([ 637, 2058,   67]), 'RightHeel': array([ 455, 2099,   90]), 'LeftFootIndex': array([ 684, 2183,  -12]), 'RightFootIndex': array([ 419, 2184,    2])}"
subject1_scenario1_frame473_blue.jpg,subject1,scenario1,473,blue,1.0,"{'Nose': array([510, 525, 218]), 'LeftEyeInner': array([531, 518, 244]), 'LeftEye': array([543, 519, 244]), 'LeftEyeOuter': array([554, 520, 244]), 'RightEyeInner': array([494, 521, 251]), 'RightEye': array([483, 524, 252]), 'RightEyeOuter': array([471, 526, 252]), 'LeftEar': array([584, 565, 311]), 'RightEar': array([458, 574, 343]), 'MouthLeft': array([538, 569, 235]), 'MouthRight': array([494, 571, 244]), 'LeftShoulder': array([696, 735, 273]), 'RightShoulder': array([363, 766, 320]), 'LeftElbow': array([843, 539, 344]), 'RightElbow': array([172, 548, 387]), 'LeftWrist': array([961, 322, 489]), 'RightWrist': array([ 17, 329, 458]), 'LeftPinky': array([1000,  271,  514]), 'RightPinky': array([-30, 282, 463]), 'LeftIndex': array([998, 275, 500]), 'RightIndex': array([-25, 272, 452]), 'LeftThumb': array([976, 292, 484]), 'RightThumb': array([ -4, 286, 450]), 'LeftHip': array([ 666, 1274,  -13]), 'RightHip': array([ 442, 1286,   13]), 'LeftKnee': array([ 684, 1722,  -79]), 'RightKnee': array([ 440, 1732,  -46]), 'LeftAnkle': array([ 645, 2081,   67]), 'RightAnkle': array([ 451, 2114,   86]), 'LeftHeel': array([ 619, 2110,   79]), 'RightHeel': array([ 473, 2155,   98]), 'LeftFootIndex': array([ 669, 2235,   -4]), 'RightFootIndex': array([ 439, 2243,    5])}"
subject1_scenario1_frame474_blue.jpg,subject1,scenario1,474,blue,0.9912109375,"{'Nose': array([503, 526, 241]), 'LeftEyeInner': array([526, 526, 266]), 'LeftEye': array([536, 527, 266]), 'LeftEyeOuter': array([548, 529, 266]), 'RightEyeInner': array([490, 528, 276]), 'RightEye': array([481, 531, 276]), 'RightEyeOuter': array([470, 534, 276]), 'LeftEar': array([581, 577, 324]), 'RightEar': array([459, 583, 367]), 'MouthLeft': array([530, 569, 255]), 'MouthRight': array([488, 572, 267]), 'LeftShoulder': array([695, 736, 283]), 'RightShoulder': array([363, 774, 329]), 'LeftElbow': array([831, 518, 365]), 'RightElbow': array([181, 552, 392]), 'LeftWrist': array([959, 306, 526]), 'RightWrist': array([ 44, 324, 472]), 'LeftPinky': array([1000,  256,  555]), 'RightPinky': array([  2, 275, 475]), 'LeftIndex': array([997, 267, 539]), 'RightIndex': array([  6, 268, 467]), 'LeftThumb': array([975, 284, 521]), 'RightThumb': array([ 26, 283, 464]), 'LeftHip': array([ 664, 1290,  -13]), 'RightHip': array([ 437, 1302,   13]), 'LeftKnee': array([ 678, 1742,  -76]), 'RightKnee': array([ 446, 1769,  -44]), 'LeftAnkle': array([ 644, 2114,   71]), 'RightAnkle': array([ 464, 2148,  116]), 'LeftHeel': array([ 620, 2143,   83]), 'RightHeel': array([ 488, 2190,  129]), 'LeftFootIndex': array([ 670, 2273,   -2]), 'RightFootIndex': array([ 446, 2275,   39])}"
subject1_scenario1_frame475_blue.jpg,subject1,scenario1,475,blue,1.0,"{'Nose': array([500, 528, 232]), 'LeftEyeInner': array([523, 528, 256]), 'LeftEye': array([535, 530, 256]), 'LeftEyeOuter': array([546, 532, 257]), 'RightEyeInner': array([488, 530, 265]), 'RightEye': array([478, 533, 266]), 'RightEyeOuter': array([467, 535, 266]), 'LeftEar': array([580, 578, 316]), 'RightEar': array([457, 583, 355]), 'MouthLeft': array([527, 571, 247]), 'MouthRight': array([485, 573, 258]), 'LeftShoulder': array([692, 738, 268]), 'RightShoulder': array([362, 771, 335]), 'LeftElbow': array([817, 520, 333]), 'RightElbow': array([183, 550, 426]), 'LeftWrist': array([956, 302, 463]), 'RightWrist': array([ 46, 324, 516]), 'LeftPinky': array([1000,  253,  485]), 'RightPinky': array([  4, 279, 526]), 'LeftIndex': array([998, 256, 468]), 'RightIndex': array([ 12, 264, 515]), 'LeftThumb': array([975, 272, 456]), 'RightThumb': array([ 32, 277, 510]), 'LeftHip': array([ 661, 1290,  -17]), 'RightHip': array([ 434, 1300,   17]), 'LeftKnee': array([ 679, 1740,  -77]), 'RightKnee': array([ 433, 1754,  -46]), 'LeftAnkle': array([ 648, 2112,   58]), 'RightAnkle': array([ 449, 2133,  103]), 'LeftHeel': array([ 625, 2143,   68]), 'RightHeel': array([ 472, 2176,  112]), 'LeftFootIndex': array([ 675, 2262,  -25]), 'RightFootIndex': array([ 434, 2259,   14])}"
subject1_scenario1_frame476_blue.jpg,subject1,scenario1,476,blue,1.0,"{'Nose': array([500, 528, 226]), 'LeftEyeInner': array([523, 528, 250]), 'LeftEye': array([535, 529, 250]), 'LeftEyeOuter': array([546, 531, 250]), 'RightEyeInner': array([488, 529, 258]), 'RightEye': array([477, 532, 258]), 'RightEyeOuter': array([467, 535, 259]), 'LeftEar': array([580, 577, 310]), 'RightEar': array([457, 582, 348]), 'MouthLeft': array([528, 572, 241]), 'MouthRight': array([485, 573, 252]), 'LeftShoulder': array([693, 739, 263]), 'RightShoulder': array([362, 771, 331]), 'LeftElbow': array([814, 509, 330]), 'RightElbow': array([182, 545, 430]), 'LeftWrist': array([948, 282, 440]), 'RightWrist': array([ 48, 326, 526]), 'LeftPinky': array([992, 233, 459]), 'RightPinky': array([  8, 281, 536]), 'LeftIndex': array([994, 231, 436]), 'RightIndex': array([ 19, 268, 526]), 'LeftThumb': array([969, 247, 430]), 'RightThumb': array([ 37, 279, 519]), 'LeftHip': array([ 662, 1293,  -18]), 'RightHip': array([ 435, 1300,   18]), 'LeftKnee': array([ 680, 1744,  -76]), 'RightKnee': array([ 430, 1744,  -46]), 'LeftAnkle': array([ 654, 2125,   52]), 'RightAnkle': array([ 447, 2141,   81]), 'LeftHeel': array([ 630, 2158,   61]), 'RightHeel': array([ 468, 2186,   88]), 'LeftFootIndex': array([ 683, 2272,  -35]), 'RightFootIndex': array([ 435, 2269,  -14])}"
subject1_scenario1_frame477_blue.jpg,subject1,scenario1,477,blue,1.0,"{'Nose': array([500, 528, 223]), 'LeftEyeInner': array([524, 528, 247]), 'LeftEye': array([535, 530, 247]), 'LeftEyeOuter': array([546, 531, 247]), 'RightEyeInner': array([488, 530, 256]), 'RightEye': array([478, 533, 256]), 'RightEyeOuter': array([467, 535, 256]), 'LeftEar': array([580, 578, 309]), 'RightEar': array([457, 583, 345]), 'MouthLeft': array([527, 573, 238]), 'MouthRight': array([485, 574, 249]), 'LeftShoulder': array([693, 740, 255]), 'RightShoulder': array([365, 771, 327]), 'LeftElbow': array([808, 503, 303]), 'RightElbow': array([192, 546, 416]), 'LeftWrist': array([949, 273, 408]), 'RightWrist': array([ 52, 319, 508]), 'LeftPinky': array([994, 225, 428]), 'RightPinky': array([ 10, 277, 516]), 'LeftIndex': array([995, 226, 406]), 'RightIndex': array([ 19, 260, 506]), 'LeftThumb': array([970, 242, 399]), 'RightThumb': array([ 37, 271, 501]), 'LeftHip': array([ 663, 1306,  -18]), 'RightHip': array([ 436, 1310,   18]), 'LeftKnee': array([ 679, 1753,  -76]), 'RightKnee': array([ 428, 1745,  -45]), 'LeftAnkle': array([ 651, 2130,   54]), 'RightAnkle': array([ 443, 2148,   86]), 'LeftHeel': array([ 626, 2163,   64]), 'RightHeel': array([ 464, 2193,   94]), 'LeftFootIndex': array([ 682, 2281,  -31]), 'RightFootIndex': array([ 431, 2279,   -7])}"
subject1_scenario1_frame478_blue.jpg,subject1,scenario1,478,blue,0.9990234375,"{'Nose': array([499, 529, 205]), 'LeftEyeInner': array([522, 528, 227]), 'LeftEye': array([534, 530, 227]), 'LeftEyeOuter': array([544, 531, 227]), 'RightEyeInner': array([487, 530, 236]), 'RightEye': array([477, 533, 236]), 'RightEyeOuter': array([466, 535, 236]), 'LeftEar': array([580, 578, 284]), 'RightEar': array([457, 583, 323]), 'MouthLeft': array([527, 574, 220]), 'MouthRight': array([484, 575, 231]), 'LeftShoulder': array([694, 744, 235]), 'RightShoulder': array([365, 771, 305]), 'LeftElbow': array([808, 506, 256]), 'RightElbow': array([190, 545, 386]), 'LeftWrist': array([947, 274, 330]), 'RightWrist': array([ 51, 315, 451]), 'LeftPinky': array([991, 224, 339]), 'RightPinky': array([  9, 274, 452]), 'LeftIndex': array([990, 223, 322]), 'RightIndex': array([ 19, 257, 440]), 'LeftThumb': array([966, 240, 322]), 'RightThumb': array([ 37, 269, 442]), 'LeftHip': array([ 664, 1316,  -18]), 'RightHip': array([ 436, 1316,   18]), 'LeftKnee': array([ 679, 1759,  -76]), 'RightKnee': array([ 424, 1745,  -44]), 'LeftAnkle': array([ 651, 2133,   55]), 'RightAnkle': array([ 433, 2152,   85]), 'LeftHeel': array([ 626, 2166,   64]), 'RightHeel': array([ 454, 2197,   93]), 'LeftFootIndex': array([ 682, 2281,  -30]), 'RightFootIndex': array([ 421, 2286,   -9])}"
